city,model,price,insurance,fuel_type,seats,kms_driven,transmission,year_of_manufacture,engine,power,mileage,ownership
Hyderabad,Swift Dzire Tour 1.3 S Diesel,595000.0,Third Party,Diesel,5,105000,Manual,2019.0,1248,74.02,19.95,First Owner
Hyderabad,Amaze VX i-DTEC,450000.0,Expired,Diesel,5,99000,Manual,2015.0,1498,98.6,25.8,First Owner
Hyderabad,Swift ZXI,416000.0,Third Party,Petrol,5,60872,Manual,2015.0,1197,88.5,22.38,Second Owner
Hyderabad,S-Presso VXI Opt 2019-2022,378000.0,Third Party,Petrol,5,34999,Manual,2019.0,998,67.05,21.7,First Owner
Hyderabad,KWID 1.0 RXT Optional AT 2016-2019,348000.0,Comprehensive,Petrol,5,33452,Automatic,2018.0,999,67.0,23.01,First Owner
Hyderabad,Tiago EV XT LR,860000.0,Expired,Electric,5,30000,Automatic,2024.0,1197,73.75,19.12,First Owner
Hyderabad,Astor Sharp CVT BSVI,1300000.0,Expired,Petrol,5,20000,Automatic,2022.0,1498,108.49,14.82,First Owner
Hyderabad,Amaze S i-Vtech,296000.0,Expired,Petrol,5,99813,Manual,2013.0,1198,86.7,18.0,First Owner
Hyderabad,Tiago XT BSVI,500000.0,Expired,Petrol,5,93000,Manual,2021.0,1199,84.82,19.01,First Owner
Hyderabad,Swift VDI,393000.0,Expired,Diesel,5,69399,Manual,2013.0,1248,74.0,22.9,First Owner
Hyderabad,Rover Discovery Sport Dynamic SE Diesel,5500000.0,Zero Dep,Diesel,7,31406,Automatic,2020.0,1999,245.4,19.12,First Owner
Hyderabad,Swift VXI AMT,556000.0,Third Party,Petrol,5,63946,Automatic,2021.0,1197,88.5,22.56,First Owner
Hyderabad,Tiago 1.2 Revotron XZ Plus Dual Tone,450000.0,Expired,Petrol,5,50000,Manual,2019.0,1199,84.0,23.84,First Owner
Hyderabad,Baleno 1.2 CVT Delta,580000.0,Expired,Petrol,5,67000,Automatic,2016.0,1197,83.1,21.4,First Owner
Hyderabad,Rapid 1.5 TDI Ambition BSIV,680000.0,Expired,Diesel,5,88490,Manual,2018.0,1498,108.6,21.13,Second Owner
Hyderabad,Grand Vitara Sigma,1251000.0,Comprehensive,Petrol,5,14000,Manual,2024.0,1462,101.64,21.11,First Owner
Hyderabad,Seltos HTK Plus iMT,1490000.0,Expired,Petrol,5,37000,Manual,2022.0,1497,113.43,16.8,First Owner
Hyderabad,Ciaz Alpha BSIV,569000.0,Expired,Petrol,5,98119,Manual,2018.0,1462,103.25,21.56,First Owner
Hyderabad,Wagon R CNG LXI Opt,580000.0,Comprehensive,CNG,5,39734,Manual,2021.0,998,58.33,32.52,First Owner
Hyderabad,Micra Diesel XL,395000.0,Comprehensive,Diesel,5,120000,Manual,2017.0,1461,63.1,23.08,First Owner
Hyderabad,EON Era Plus,210000.0,Expired,Petrol,5,83000,Manual,2013.0,814,55.2,21.1,First Owner
Hyderabad,Safari XZ Plus BSVI,1900000.0,Expired,Diesel,7,50000,Manual,2021.0,1956,167.67,16.14,Second Owner
Hyderabad,Baleno 1.2 Zeta,579000.0,Expired,Petrol,5,62013,Manual,2019.0,1197,83.1,21.4,First Owner
Hyderabad,i20 Magna 1.2,495000.0,Expired,Petrol,5,110098,Manual,2015.0,1197,81.83,18.6,First Owner
Hyderabad,Swift Dzire VXi,199000.0,Expired,Petrol,5,79429,Manual,2010.0,1298,85.8,17.5,First Owner
Hyderabad,Baleno Zeta,630000.0,Expired,Petrol,5,59000,Manual,2021.0,1197,81.8,21.01,First Owner
Hyderabad,Astor Super CVT BSVI,1000000.0,Comprehensive,Petrol,5,28000,Automatic,2022.0,1498,108.49,19.12,First Owner
Mohali,Fortuner Legender 4x4 AT BSVI,3650000.0,Comprehensive,Diesel,7,81000,Automatic,2021.0,2755,201.15,8.0,First Owner
Hyderabad,Tiago 1.2 Revotron XT,400000.0,Expired,Petrol,5,50000,Manual,2017.0,1199,84.0,23.84,First Owner
Hyderabad,Baleno 1.2 CVT Delta,581000.0,Zero Dep,Petrol,5,92304,Automatic,2019.0,1197,83.1,21.4,First Owner
Hyderabad,Continental Flying Spur BSIV,6500000.0,Comprehensive,Petrol,4,62000,Automatic,2011.0,5998,552.0,19.12,First Owner
Hyderabad,Compass 2.0 Limited Opt Diesel BSVI,975000.0,Comprehensive,Diesel,5,64410,Manual,2017.0,1956,167.67,17.1,First Owner
Hyderabad,Tiago XZ Plus,635000.0,Expired,Petrol,5,45500,Manual,2023.0,1199,84.48,20.09,First Owner
Hyderabad,Vitara Brezza ZDi Plus,830000.0000000001,Third Party,Diesel,5,105000,Manual,2018.0,1248,88.5,24.3,First Owner
Hyderabad,Creta 1.6 VTVT S,695000.0,Expired,Petrol,5,90000,Manual,2015.0,1591,121.3,15.29,First Owner
Hyderabad,XUV300 W8 Diesel Sunroof BSVI,1075000.0,Third Party,Diesel,5,37170,Manual,2022.0,1497,115.05,20.1,First Owner
Hyderabad,Tiago 1.2 Revotron XZ,451000.0,Third Party,Petrol,5,72365,Manual,2019.0,1199,84.0,23.84,First Owner
Hyderabad,Duster Petrol RXS CVT,755000.0,Expired,Petrol,5,11500,Automatic,2019.0,1498,104.5,14.99,Second Owner
Hyderabad,Verna 1.6 CRDi SX,700000.0,Expired,Diesel,5,120000,Manual,2017.0,1582,126.2,23.9,Second Owner
Hyderabad,XUV500 W9 AT,1650000.0,Expired,Diesel,7,73800,Automatic,2021.0,2179,152.87,15.1,Second Owner
Hyderabad,Dzire AMT ZDI Plus,650000.0,Expired,Diesel,5,106115,Automatic,2017.0,1248,74.02,28.4,First Owner
Hyderabad,Wagon R CNG LXI,560000.0,Zero Dep,CNG,5,42332,Manual,2021.0,998,58.33,32.52,First Owner
Hyderabad,Xylo D4,270000.0,Expired,Diesel,7,160000,Manual,2017.0,2489,93.7,14.95,Second Owner
Hyderabad,Baleno 1.2 CVT Zeta,542000.0,Third Party,Petrol,5,62345,Automatic,2018.0,1197,83.1,21.4,First Owner
Hyderabad,Triber RXL BSVI,675000.0,Expired,Petrol,7,37566,Manual,2022.0,999,71.01,20.0,First Owner
Hyderabad,Grand i10 Nios Sportz CNG,589000.0,Comprehensive,CNG,5,71314,Manual,2021.0,1197,68.05,24.0,First Owner
Hyderabad,Etios Liva 1.4 VXD,670000.0,Expired,Diesel,5,113000,Manual,2018.0,1364,67.04,23.59,First Owner
Hyderabad,Ertiga VXI,950000.0,Third Party,Petrol,7,48000,Manual,2021.0,1462,103.26,19.01,First Owner
Hyderabad,i20 Asta 1.4 CRDi,621000.0,Expired,Diesel,5,91990,Manual,2017.0,1396,88.73,22.54,First Owner
New Delhi,GLC 220,3390000.0,Comprehensive,Diesel,5,78000,Automatic,2017.0,2143,170.0,19.12,First Owner
Hyderabad,A6 45 TFSI Premium Plus BSVI,5100000.0,Expired,Petrol,5,19000,Automatic,2021.0,1984,241.3,14.11,First Owner
Gurgaon,A6 45 TFSI Technology WO Matrix BSVI,3590000.0,Expired,Petrol,5,58000,Automatic,2019.0,1984,241.3,14.11,Second Owner
Hyderabad,E-Class E 250 Elegance,1375000.0,Third Party,Petrol,5,123000,Automatic,2013.0,2497,204.0,19.12,First Owner
Hyderabad,Creta 1.6 VTVT AT SX Plus,941000.0,Comprehensive,Petrol,5,96884,Automatic,2018.0,1591,121.3,13.0,First Owner
Hyderabad,Ignis 1.3 Alpha,630000.0,Expired,Diesel,5,70000,Manual,2017.0,1248,74.0,26.8,First Owner
Hyderabad,XUV400 EV EL Fast Charger DT,1750000.0,Expired,Electric,5,10000,Automatic,2023.0,1197,147.51,19.12,First Owner
Hyderabad,Beat Diesel,229999.99999999997,Expired,Diesel,5,80000,Manual,2013.0,936,57.6,25.44,First Owner
Hyderabad,Tiago XZ Plus,509999.99999999994,Third Party,Petrol,5,36235,Manual,2020.0,1199,83.83,23.84,First Owner
New Delhi,Q7 45 TDI Quattro Premium Plus,3490000.0,Comprehensive,Diesel,7,75000,Automatic,2016.0,2967,245.0,14.75,Second Owner
Gurgaon,Q7 40 TFSI Quattro Technology,4390000.0,Comprehensive,Petrol,7,58800,Automatic,2017.0,1984,248.0,13.55,First Owner
Hyderabad,Venue SX Diesel BSIV,1050000.0,Comprehensive,Diesel,5,95000,Manual,2020.0,1396,88.76,23.7,First Owner
Hyderabad,Creta 1.6 CRDi SX,825000.0,Expired,Diesel,5,85000,Manual,2015.0,1582,126.2,19.67,First Owner
Gurgaon,AMG A 35 4MATIC BSVI,4690000.0,Expired,Petrol,5,14950,Automatic,2022.0,1991,301.73,19.12,First Owner
Hyderabad,Swift Dzire VXI BSVI,800000.0,Expired,Petrol,5,30000,Manual,2023.0,1197,88.5,22.41,First Owner
Hyderabad,Innova 2.5 VX (Diesel) 8 Seater BS IV,1250000.0,Expired,Diesel,8,179800,Manual,2015.0,2494,100.6,19.12,Second Owner
Hyderabad,Innova 2.5 G (Diesel) 8 Seater,850000.0,Expired,Diesel,8,164900,Manual,2013.0,1197,81.8,19.12,First Owner
Hyderabad,Polo Exquisite 1.5 TDI Highline,600000.0,Expired,Diesel,5,44000,Manual,2015.0,1498,88.7,20.14,First Owner
Hyderabad,Vitara Brezza VDi Option,675000.0,Expired,Diesel,5,105000,Manual,2016.0,1248,88.5,24.3,First Owner
Hyderabad,Creta 1.4 E Plus CRDi,800000.0,Expired,Diesel,5,101760,Manual,2018.0,1396,88.7,22.1,First Owner
Hyderabad,Swift Dzire VXI 1.2 BS IV,565000.0,Expired,Petrol,5,84994,Manual,2017.0,1197,81.8,22.0,First Owner
Hyderabad,RediGO S,198000.0,Expired,Petrol,5,90702,Manual,2016.0,799,53.64,22.7,First Owner
Hyderabad,Amaze VX i-VTEC,690000.0,Expired,Petrol,5,85937,Manual,2018.0,1198,86.7,17.8,First Owner
Hyderabad,Q8 55 TFSI Quattro BSVI,10900000.0,Expired,Petrol,5,30381,Automatic,2022.0,2995,340.0,19.12,First Owner
Hyderabad,GLE 350d,2950000.0,Expired,Diesel,5,1008000,Automatic,2016.0,2987,254.79,19.12,First Owner
Hyderabad,Grand i10 1.2 Kappa Sportz Option,449000.0,Comprehensive,Petrol,5,51117,Manual,2017.0,1197,81.86,18.9,First Owner
Hyderabad,City ZX CVT,1085000.0,Zero Dep,Petrol,5,36165,Automatic,2021.0,1498,119.35,18.3,First Owner
Hyderabad,Manza Aura Plus Safire,150000.0,Expired,Petrol,5,90000,Manual,2010.0,1368,81.8,15.0,Second Owner
Hyderabad,WR-V i-VTEC VX,795000.0,Comprehensive,Petrol,5,22824,Manual,2019.0,1199,88.7,17.5,First Owner
Hyderabad,Wagon R VXI BS IV,390000.0,Expired,Petrol,5,60000,Manual,2015.0,998,67.04,20.51,First Owner
Hyderabad,Swift ZDI Plus,700000.0,Expired,Diesel,5,73775,Manual,2018.0,1248,74.0,28.4,First Owner
Hyderabad,i20 1.4 CRDi Sportz,285000.0,Expired,Diesel,5,90000,Manual,2012.0,1396,81.8,23.0,Second Owner
Mohali,Corolla Altis D-4D G,670000.0,Expired,Diesel,5,65000,Manual,2014.0,1364,87.2,21.43,First Owner
Hyderabad,Ciaz ZDi SHVS,626000.0,Comprehensive,Diesel,5,79482,Manual,2016.0,1248,88.5,28.09,First Owner
Hyderabad,Thar LX 4-Str Convert Top Diesel BSVI,1750000.0,Expired,Diesel,4,12150,Manual,2022.0,2184,130.0,15.2,First Owner
Hyderabad,Vitara Brezza ZDi Plus Dual Tone,600000.0,Expired,Diesel,5,150000,Manual,2016.0,1248,88.5,24.3,First Owner
Hyderabad,XL6 Zeta,1080000.0,Expired,Petrol,6,29000,Manual,2021.0,1462,103.2,19.01,First Owner
Hyderabad,Sunny Diesel XV,285000.0,Expired,Diesel,5,83000,Manual,2013.0,1461,84.8,21.64,Second Owner
Hyderabad,Vitara Brezza VDi AMT,925000.0,Expired,Diesel,5,69000,Automatic,2019.0,1248,88.5,24.3,First Owner
Hyderabad,Swift VDI BSIV,565000.0,Expired,Diesel,5,126000,Manual,2016.0,1248,74.0,25.2,First Owner
Mohali,Endeavour 3.2 Titanium AT 4X4,2200000.0,Comprehensive,Diesel,7,72000,Automatic,2017.0,3198,197.0,10.91,First Owner
Hyderabad,Wagon R AMT VXI,430000.0,Comprehensive,Petrol,5,63000,Automatic,2018.0,998,67.0,20.51,First Owner
Hyderabad,City i-VTEC VX,770000.0,Expired,Petrol,5,30000,Manual,2018.0,1497,117.6,17.4,Second Owner
Hyderabad,Alto 800 LXi BSIII,195000.0,Expired,Petrol,5,40000,Manual,2010.0,796,46.3,19.7,First Owner
Hyderabad,XUV300 W8 Option BSVI,1130000.0,Expired,Petrol,5,30000,Manual,2022.0,1197,108.62,16.82,First Owner
Hyderabad,Indica Aqua 1.3 Quadrajet BSIV,190000.0,Expired,Diesel,5,68598,Manual,2010.0,1248,81.8,18.4,First Owner
Hyderabad,Kicks XV Premium Option D Dual Tone,800000.0,Expired,Diesel,5,50000,Manual,2019.0,1461,108.0,19.39,First Owner
Hyderabad,Celerio ZXI,300000.0,Expired,Petrol,5,100000,Manual,2015.0,998,67.04,23.1,Second Owner
Hyderabad,TUV 300 T10 BSIV,850000.0,Comprehensive,Diesel,7,79991,Manual,2019.0,1493,100.0,18.49,First Owner
Gurgaon,iX xDrive40,8590000.0,Expired,Electric,5,17300,Automatic,2022.0,1197,321.84,19.12,First Owner
Hyderabad,Vento 1.5 TDI Highline AT,699000.0,Expired,Diesel,5,87129,Automatic,2016.0,1498,108.6,22.15,First Owner
Hyderabad,Alto 800 LXi,110000.00000000001,Third Party,Petrol,5,85000,Manual,2010.0,796,46.3,19.7,Second Owner
Hyderabad,Swift VXI,495000.0,Expired,Petrol,5,72225,Manual,2016.0,1197,81.8,21.21,First Owner
Hyderabad,Wagon R LXI CNG,275000.0,Expired,CNG,5,70000,Manual,2013.0,998,58.16,26.6,Second Owner
Hyderabad,Thar LX Hard Top Diesel,1450000.0,Comprehensive,Diesel,4,59006,Manual,2022.0,2184,130.07,9.0,First Owner
Hyderabad,Jazz 1.2 SV i VTEC,405000.0,Comprehensive,Petrol,5,73337,Manual,2015.0,1199,88.7,18.7,First Owner
Hyderabad,Baleno 1.2 CVT Alpha,595000.0,Expired,Petrol,5,53385,Automatic,2018.0,1197,83.1,21.4,First Owner
Hyderabad,Grand i10 Sportz,385000.0,Expired,Petrol,5,87878,Manual,2013.0,1197,82.0,18.9,First Owner
Mohali,Etios GD,425000.0,Comprehensive,Diesel,5,65000,Manual,2015.0,1364,67.05,23.59,First Owner
Hyderabad,Wagon R LXI LPG,220000.00000000003,Expired,LPG,5,78000,Manual,2009.0,998,58.16,26.6,First Owner
Hyderabad,Santro Magna BSIV,353000.0,Expired,Petrol,5,66845,Manual,2019.0,1086,68.0,20.3,Second Owner
Hyderabad,Baleno 1.2 Delta,528000.0,Expired,Petrol,5,80000,Manual,2019.0,1197,83.1,21.4,First Owner
Hyderabad,Wagon R LXI,240000.0,Comprehensive,Petrol,5,63071,Manual,2011.0,998,67.1,18.9,First Owner
Hyderabad,Swift VDI BSIV,430000.0,Expired,Diesel,5,93000,Manual,2014.0,1248,74.0,25.2,Second Owner
Hyderabad,5 Series 530d M Sport,3995000.0000000005,Comprehensive,Diesel,5,53000,Automatic,2019.0,2993,261.49,19.12,First Owner
Hyderabad,Swift Dzire Ldi BSIV,295000.0,Expired,Diesel,5,257246,Manual,2012.0,1248,73.9,19.3,Second Owner
Hyderabad,Ignis 1.2 AMT Zeta BSIV,430000.0,Expired,Petrol,5,30000,Automatic,2017.0,1197,81.8,20.89,First Owner
Hyderabad,S60 D5 Inscription,1798000.0,Comprehensive,Diesel,5,59721,Automatic,2017.0,2400,215.0,19.12,Second Owner
Hyderabad,Figo 1.2P Titanium MT,509000.0,Zero Dep,Petrol,5,50300,Manual,2019.0,1196,86.8,18.16,First Owner
Hyderabad,Innova Crysta 2.4 ZX MT BSIV,2145000.0,Comprehensive,Diesel,7,151000,Manual,2019.0,2393,147.8,19.12,First Owner
Hyderabad,Wagon R VXI BS IV,380000.0,Expired,Petrol,5,59000,Manual,2015.0,998,67.04,20.51,First Owner
Hyderabad,Safari XZ Plus 6 Str Adventure Edition BSVI,2500000.0,Expired,Diesel,6,14000,Manual,2023.0,1956,167.67,16.14,First Owner
Hyderabad,Ertiga ZXI,1075000.0,Expired,Petrol,7,4914,Manual,2023.0,1462,101.65,20.51,First Owner
Hyderabad,Verna VTVT 1.6 SX Option,850000.0,Expired,Petrol,5,49333,Manual,2019.0,1591,121.3,17.0,First Owner
Hyderabad,Swift VDI BSIV,620000.0,Expired,Diesel,5,65000,Manual,2018.0,1248,74.0,25.2,First Owner
Hyderabad,Qualis RS E2,430000.0,Expired,Diesel,10,200000,Manual,2004.0,2446,81.8,19.12,Third Owner
Hyderabad,Bolero Power Plus SLX,590000.0,Expired,Diesel,7,82000,Manual,2017.0,1493,70.0,16.5,First Owner
Hyderabad,Celerio ZXI AMT,396000.0,Third Party,Petrol,5,34057,Automatic,2018.0,1197,81.8,19.12,Second Owner
Hyderabad,Innova Crysta 2.4 G MT 8S BSIV,1450000.0,Comprehensive,Diesel,8,127000,Manual,2016.0,2393,147.8,19.12,First Owner
Hyderabad,Ecosport Signature Edition Petrol BSIV,662000.0,Comprehensive,Petrol,5,80227,Manual,2018.0,1497,121.36,17.0,First Owner
Hyderabad,Seltos Anniversary Edition IVT,1325000.0,Expired,Petrol,5,40000,Automatic,2021.0,1497,113.4,16.8,First Owner
Hyderabad,Swift Dzire VXI,459999.99999999994,Comprehensive,Petrol,5,60684,Manual,2016.0,1197,81.8,22.41,First Owner
New Delhi,5 Series 520d Luxury Line,3150000.0,Comprehensive,Diesel,5,39000,Automatic,2019.0,1197,81.8,19.12,First Owner
New Delhi,Grand Cherokee Summit 4X4,3490000.0,Expired,Diesel,5,53000,Automatic,2017.0,2998,239.6,19.12,First Owner
Kochi,Tiago XM,371000.0,Comprehensive,Petrol,5,41348,Manual,2019.0,1197,81.8,19.12,First Owner
Kochi,Swift Dzire LXI,438000.0,Comprehensive,Petrol,5,45068,Manual,2016.0,1197,81.8,19.12,First Owner
Kochi,RediGO A,190000.0,Comprehensive,Petrol,5,85589,Manual,2019.0,1197,81.8,19.12,Second Owner
Kochi,Wagon R LXI CNG BSVI,614000.0,Zero Dep,CNG,5,72819,Manual,2022.0,1197,81.8,19.12,First Owner
Kochi,City 1.5 S MT,585000.0,Comprehensive,Petrol,5,46356,Manual,2014.0,1197,81.8,19.12,First Owner
Kochi,Tiago XT BSVI,413999.99999999994,Comprehensive,Petrol,5,46377,Manual,2021.0,1199,84.82,19.01,First Owner
New Delhi,Rover Range Rover Sport HSE,5750000.0,Comprehensive,Diesel,5,46000,Automatic,2016.0,1197,81.8,19.12,Second Owner
Kochi,Venue SX Opt iMT,944000.0,Comprehensive,Petrol,5,41467,Manual,2021.0,998,118.35,18.0,First Owner
Kochi,Amaze VX i-Vtech,366000.0,Comprehensive,Petrol,5,43805,Manual,2013.0,1198,86.7,18.0,First Owner
Kochi,Altroz XT Turbo,620000.0,Comprehensive,Petrol,5,21568,Manual,2021.0,1197,81.8,19.12,First Owner
Kochi,Altroz XM plus BSVI,520000.0,Comprehensive,Petrol,5,29978,Manual,2021.0,1197,81.8,19.12,First Owner
Kochi,KWID CLIMBER AMT BSVI,443000.0,Comprehensive,Petrol,5,32323,Automatic,2022.0,999,67.06,22.3,First Owner
Kochi,Celerio LXI MT BSIV,374000.0,Expired,Petrol,5,52796,Manual,2019.0,998,67.04,23.1,First Owner
New Delhi,X5 xDrive 40i M Sport,5950000.0,Expired,Petrol,5,77000,Automatic,2021.0,1197,81.8,19.12,First Owner
Kochi,KWID 1.0 RXT Optional,249000.00000000003,Comprehensive,Petrol,5,59762,Manual,2016.0,1197,81.8,19.12,First Owner
New Delhi,5 Series 520d Luxury Line,2621000.0,Comprehensive,Diesel,5,70000,Automatic,2018.0,1995,187.74,19.12,Second Owner
Kochi,Santro Asta BSIV,383000.0,Comprehensive,Petrol,5,30562,Manual,2019.0,1086,68.0,20.3,First Owner
Kochi,EON 1.0 Kappa Magna Plus,240000.0,Expired,Petrol,5,77320,Manual,2014.0,1197,81.8,19.12,First Owner
Kochi,Triber RXT,474000.0,Zero Dep,Petrol,7,78719,Manual,2019.0,999,71.01,20.0,First Owner
Kochi,Polo Petrol Comfortline 1.2L,318000.0,Comprehensive,Petrol,5,74377,Manual,2013.0,1197,81.8,19.12,Second Owner
Kochi,EON Era Plus,262000.0,Zero Dep,Petrol,5,57919,Manual,2017.0,1197,81.8,19.12,First Owner
New Delhi,GLA Class 200 Sport,2485000.0,Expired,Petrol,5,50000,Automatic,2019.0,1197,81.8,19.12,Second Owner
Kochi,Tiago 1.2 Revotron XZ,391000.0,Comprehensive,Petrol,5,95003,Manual,2018.0,1197,81.8,19.12,First Owner
Kochi,Grand i10 Nios Magna,605000.0,Comprehensive,Petrol,5,10208,Manual,2023.0,1197,81.8,19.12,First Owner
Kochi,Tiago XZ 2020-2022,550000.0,Third Party,Petrol,5,28847,Manual,2021.0,1197,81.8,19.12,First Owner
Kochi,Aura SX CNG,755000.0,Comprehensive,CNG,5,20303,Manual,2023.0,1197,68.0,22.0,First Owner
New Delhi,Endeavour Titanium Plus 4X4 AT,3050000.0,Comprehensive,Diesel,7,75000,Automatic,2020.0,1197,81.8,19.12,First Owner
Kochi,RediGO A,216000.0,Expired,Petrol,5,15844,Manual,2019.0,1197,81.8,19.12,First Owner
Kochi,Grand i10 1.2 Kappa Sportz Option,372000.0,Comprehensive,Petrol,5,72834,Manual,2017.0,1197,81.8,19.12,Second Owner
Kochi,Altroz XM,511000.00000000006,Comprehensive,Petrol,5,27432,Manual,2020.0,1197,81.8,19.12,First Owner
New Delhi,X4 M Sport X xDrive20d,3650000.0,Comprehensive,Diesel,5,85000,Automatic,2019.0,1197,81.8,19.12,Second Owner
Kochi,Grand i10 1.2 Kappa Magna BSIV,355000.0,Third Party,Petrol,5,90404,Manual,2019.0,1197,81.8,19.12,First Owner
New Delhi,C-Class Progressive C 220d,3850000.0,Expired,Diesel,5,15000,Automatic,2020.0,1197,81.8,19.12,First Owner
New Delhi,XF 2.0 Petrol Portfolio,3500000.0,Expired,Petrol,5,18000,Automatic,2018.0,1997,246.74,19.12,First Owner
Kolkata,X3 2022-2025 xDrive20d M Sport,5650000.0,Expired,Diesel,5,16400,Automatic,2023.0,1995,187.74,19.12,First Owner
Kolkata,Celerio ZXI Plus AMT BSVI,598000.0,Comprehensive,Petrol,5,8760,Automatic,2022.0,998,65.71,26.0,First Owner
Kolkata,Seltos HTX,1299000.0,Comprehensive,Petrol,5,19000,Manual,2024.0,1497,113.42,17.0,First Owner
Kolkata,Astor Super MT,994999.9999999999,Comprehensive,Petrol,5,15075,Manual,2023.0,1498,108.49,15.43,First Owner
Kolkata,Alto 800 LXI,254000.0,Expired,Petrol,5,107343,Manual,2014.0,796,47.3,22.74,First Owner
Kolkata,Sonet HTX Diesel BSVI,789000.0,Comprehensive,Diesel,5,44701,Manual,2020.0,1493,98.63,18.4,First Owner
Kolkata,Compass 2.0 Limited Plus AT,1199000.0,Comprehensive,Diesel,5,24000,Automatic,2020.0,1197,81.8,19.12,Second Owner
Kolkata,Sonet HTK Plus Turbo iMT BSVI,899000.0,Expired,Petrol,5,23000,Manual,2023.0,1197,81.8,19.12,First Owner
Kolkata,Seltos X-Line Turbo DCT,1800000.0,Comprehensive,Petrol,5,12867,Automatic,2023.0,1482,157.81,17.9,First Owner
Kolkata,Rover Range Rover Evoque 2.0 R-Dynamic SE,5750000.0,Expired,Petrol,5,10500,Automatic,2023.0,1997,246.74,19.12,First Owner
Kolkata,Amaze 2nd Gen VX BSVI,795000.0,Comprehensive,Petrol,5,9000,Manual,2024.0,1199,88.5,18.6,First Owner
Kolkata,Sonet HTX Turbo iMT BSVI,650000.0,Comprehensive,Petrol,5,36523,Manual,2020.0,998,118.36,18.2,First Owner
Kolkata,Sonet HTK Plus Turbo iMT BSVI,894999.9999999999,Comprehensive,Petrol,5,22000,Manual,2023.0,998,118.36,18.2,First Owner
Kolkata,Sonet HTX Turbo iMT BSVI,790000.0,Comprehensive,Petrol,5,7000,Manual,2020.0,998,118.36,18.2,First Owner
Kolkata,KWID 1.0 RXT,285000.0,Expired,Petrol,5,42013,Manual,2019.0,999,67.06,21.46,First Owner
Kolkata,Grand i10 Nios Asta,568000.0,Third Party,Petrol,5,41494,Manual,2020.0,1197,81.86,20.7,First Owner
Kolkata,Swift LXI BSIV,326000.0,Expired,Petrol,5,106807,Manual,2014.0,1197,81.8,19.12,First Owner
Kolkata,XUV500 W3 BSIV,800000.0,Comprehensive,Diesel,7,31132,Manual,2019.0,2179,152.87,15.1,First Owner
Kolkata,F-Pace 2.0 R-Dynamic S BSVI,5395000.0,Expired,Petrol,5,39800,Automatic,2022.0,1997,246.74,19.12,First Owner
Kolkata,Seltos HTX IVT G,1175000.0,Comprehensive,Petrol,5,31000,Automatic,2021.0,1497,113.42,16.8,First Owner
Kolkata,Seltos HTK Plus G,899000.0,Third Party,Petrol,5,14000,Manual,2020.0,1497,113.43,16.8,First Owner
Kolkata,i20 Sportz BSVI,579000.0,Comprehensive,Petrol,5,29000,Manual,2021.0,1197,81.8,21.0,First Owner
Kolkata,Seltos HTX IVT G,852000.0,Comprehensive,Petrol,5,60000,Automatic,2020.0,1197,81.8,19.12,First Owner
Kolkata,Sonet HTX Turbo iMT BSVI,750000.0,Comprehensive,Petrol,5,57523,Manual,2021.0,998,118.36,18.2,First Owner
Kolkata,7 Series 730Ld,3500000.0,Comprehensive,Diesel,5,20000,Automatic,2016.0,1197,81.8,19.12,First Owner
Kolkata,Bolero Neo N10,899000.0,Expired,Diesel,7,23000,Manual,2023.0,1493,100.0,17.29,First Owner
Kolkata,Wagon R VXI 1.2 BSIV,475000.0,Expired,Petrol,5,22006,Manual,2021.0,1197,81.8,19.12,First Owner
Kolkata,Seltos HTX Diesel,950000.0,Comprehensive,Diesel,5,83003,Manual,2021.0,1493,113.43,20.8,First Owner
Kolkata,Sonet HTX Turbo iMT BSVI,800000.0,Comprehensive,Petrol,5,55000,Manual,2021.0,998,118.36,18.2,First Owner
Kolkata,Urban cruiser Mid,670000.0,Expired,Petrol,5,20317,Manual,2021.0,1462,103.26,17.03,First Owner
Kolkata,X5 xDrive40i xLine,9000000.0,Comprehensive,Petrol,5,3406,Automatic,2024.0,1197,81.8,19.12,First Owner
Kolkata,Wagon R LXI BS IV,292000.0,Expired,Petrol,5,77958,Manual,2015.0,998,67.04,20.51,First Owner
Kolkata,BR-V i-VTEC VX MT,665000.0,Expired,Petrol,7,27000,Manual,2017.0,1197,81.8,19.12,First Owner
Kolkata,Grand i10 Magna,325000.0,Comprehensive,Petrol,5,36487,Manual,2014.0,1197,82.0,18.9,First Owner
Kolkata,Wagon R VXI Plus,325000.0,Comprehensive,Petrol,5,50206,Manual,2018.0,998,67.04,20.51,First Owner
Kolkata,Venue SX BSVI,865000.0,Expired,Petrol,5,12000,Manual,2022.0,1197,81.8,19.12,First Owner
Kolkata,Seltos HTX,1295000.0,Comprehensive,Petrol,5,22000,Manual,2024.0,1497,113.42,17.0,First Owner
Kolkata,5 Series 520d Modern Line,2000000.0,Expired,Diesel,5,60000,Automatic,2014.0,1995,184.0,19.12,First Owner
Mumbai,WR-V i-VTEC VX,595000.0,Expired,Petrol,5,46000,Manual,2017.0,1199,88.7,17.5,First Owner
Mumbai,7 Series 730Ld,2375000.0,Comprehensive,Diesel,5,33000,Automatic,2014.0,2993,258.0,19.12,Third Owner
Mumbai,Creta EX BSVI,1090000.0,Comprehensive,Petrol,5,9999,Manual,2021.0,1497,113.18,19.12,First Owner
